"","lon","lat","address"
"150",-89.3985283,40.6331249,"illinois, usa"
"151",-1.1743197,52.3555177,"england, uk"
"152",106.8650395,-6.17511,"jakarta, indonesia"
"153",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"154",10.451526,51.165691,"germany"
"155",8.6949231,50.0294877,"63303 dreieich, germany"
"156",103.819836,1.352083,"singapore"
"157",77.5887139,12.9559556,"9, 5th cross rd, sudhama nagar, bengaluru, karnataka 560027, india"
"158",-34.8769643,-8.0475622,"recife - state of pernambuco, brazil"
"159",-84.6505034,39.3122782,"ross, oh, usa"
"160",-44.0947303,-22.5077597,"volta redonda - state of rio de janeiro, brazil"
"161",-95.712891,37.09024,"united states"
"162",-94.1800384,30.7918476,"corp of eng rd, woodville, tx 75979, usa"
"163",-73.7562317,42.6525793,"albany, ny, usa"
"164",-96.7969879,32.7766642,"dallas, tx, usa"
"165",18.4240553,-33.9248685,"cape town, south africa"
"166",-74.0059728,40.7127753,"new york, ny, usa"
"167",-119.4179324,36.778261,"california, usa"
"168",-96.7311034,43.5445959,"sioux falls, sd, usa"
"169",-102.4107493,34.2331373,"earth, tx 79031, usa"
"170",-95.712891,37.09024,"united states"
"171",2.8853961,50.8510776,"grote markt 34, 8900 ieper, belgium"
"172",-87.6297982,41.8781136,"chicago, il, usa"
"173",-97.8428927,30.0817231,"buda, tx 78610, usa"
"174",-0.1277583,51.5073509,"london, uk"
"175",-74.2401609,40.8298006,"verona, nj, usa"
"176",-95.712891,37.09024,"united states"
"177",-4.251806,55.864237,"glasgow, uk"
"178",-74.2179326,43.2994285,"new york, usa"
"179",-91.9206505,44.9028713,"1801 wakanda st ne, menomonie, wi 54751, usa"
"180",-119.4179324,36.778261,"california, usa"
"181",-118.377493,34.075295,"8500 beverly blvd, los angeles, ca 90048, usa"
"182",22.2666302,60.4518126,"turku, finland"
"183",35.243322,38.963745,"turkey"
"184",-91.8318334,37.9642529,"missouri, usa"
"185",-105.7820674,39.5500507,"colorado, usa"
"186",-87.8411818,42.325578,"north chicago, il, usa"
"187",11.0799504,44.5043141,"40053 bazzano, metropolitan city of bologna, italy"
"188",-105.5005483,40.1512114,"boulder county, co, usa"
"189",-74.4056612,40.0583238,"new jersey, usa"
"190",-79.3831843,43.653226,"toronto, on, canada"
"191",-79.9958864,40.4406248,"pittsburgh, pa, usa"
"192",-73.4975412,41.2840635,"ridgefield, ct 06877, usa"
"193",8.6821267,50.1109221,"frankfurt, germany"
"194",-78.8783689,42.8864468,"buffalo, ny, usa"
"195",-95.712891,37.09024,"united states"
"196",-2.652147,53.789954,"girlguiding nwe region headquarters, guiding road, preston pr2 5pd, uk"
"197",16.9251681,52.406374,"poznań, poland"
"198",-85.323214,51.253775,"ontario, canada"
"199",31.0218404,-29.8586804,"durban, south africa"
"200",-40.30631,-20.2724733,"goiabeiras, vitória - es, brazil"
"201",-1.553621,47.218371,"nantes, france"
"202",-122.4194155,37.7749295,"san francisco, ca, usa"
"203",-111.9738304,41.223,"ogden, ut, usa"
"204",-96.3344068,30.627977,"college station, tx, usa"
"205",-66.8890984,10.4838374,"caracas 1041, capital district, venezuela"
"206",-86.80249,33.5206608,"birmingham, al, usa"
"207",27.9951862,-26.1438399,"randburg, south africa"
"208",-90.0715323,29.9510658,"new orleans, la, usa"
"209",-40.2960984,-20.2850907,"jardim da penha, vitória - es, brazil"
"210",-86.158068,39.768403,"indianapolis, in, usa"
"211",-95.3698028,29.7604267,"houston, tx, usa"
"212",-2.487529,53.748575,"blackburn, uk"
"213",-0.1277583,51.5073509,"london, uk"
"214",-0.129108,51.5017638,"1 horse guards rd, westminster, london sw1a 2hq, uk"
"215",-122.6764815,45.5230622,"portland, or, usa"
"216",-79.3831843,43.653226,"toronto, on, canada"
"217",-122.4194155,37.7749295,"san francisco, ca, usa"
"218",28.0473523,-26.1602795,"74 oxford rd, houghton estate, johannesburg, 2198, south africa"
"219",33.9187998,36.3695533,"mukaddem mahallesi, 256. sk., 33940 silifke/mersin, turkey"
"220",-113.625642,53.6304753,"st albert, ab, canada"
"221",-81.5157535,27.6648274,"florida, usa"
"222",-95.9979883,41.2523634,"omaha, ne, usa"
"223",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"224",-66.58973,6.42375,"venezuela"
"225",-85.6023643,44.3148443,"michigan, usa"
"226",-73.5387341,41.0534302,"stamford, ct, usa"
"227",-46.6333094,-23.5505199,"são paulo, state of são paulo, brazil"
"228",-90.0489801,35.1495343,"memphis, tn, usa"
"229",-123.1207375,49.2827291,"vancouver, bc, canada"
"230",-80.8704362,35.5856598,"suite 14, 146 mooresville commons way, mooresville, nc 28117, united states"
"231",-8.4749032,51.8986297,"70 st patrick's st, centre, cork, t12 fp62, ireland"
"232",-84.3879824,33.7489954,"atlanta, ga, usa"
"233",-76.6121893,39.2903848,"baltimore, md, usa"
"234",-114.0708459,51.0486151,"calgary, ab, canada"
"235",-116.419389,38.8026097,"nevada, usa"
"236",-75.6971931,45.4215296,"ottawa, on, canada"
"237",-95.712891,37.09024,"united states"
"238",127.3376129,36.6066039,"305 osong-ri, osong-eup, cheongwon-gun, chungcheongbuk-do, south korea"
"239",10.4115179,53.2464214,"lüneburg, germany"
"240",-80.8712059,39.7656311,"clarington, oh 43915, usa"
"241",-116.2146068,43.6187102,"boise, id, usa"
"242",-83.3884961,33.3267997,"eatonton, ga 31024, usa"
"243",-95.1765978,29.9988306,"atascocita, tx, usa"
"244",-81.5157535,27.6648274,"florida, usa"
"245",-77.4105409,39.4142688,"frederick, md, usa"
"246",-61.796428,17.060816,"antigua and barbuda"
"247",-80.8431267,35.2270869,"charlotte, nc, usa"
"248",80.0949883,13.2222011,"sh 114, tamil nadu 600052, india"
"249",-122.4194155,37.7749295,"san francisco, ca, usa"
"250",-81.265606,28.5257005,"8600 el prado ave, orlando, fl 32825, usa"
"251",-85.6023643,44.3148443,"michigan, usa"
"252",-79.9958864,40.4406248,"pittsburgh, pa, usa"
"253",35.6642904,34.249832,"batroun, lebanon"
"254",-77.0368707,38.9071923,"washington, dc, usa"
"255",-79.3831843,43.653226,"toronto, on, canada"
"256",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"257",-84.412014,33.7539971,"atlanta, ga 30314, usa"
"258",-76.2432653,-9.9298454,"huanuco, peru"
"259",28.2292712,-25.7478676,"pretoria, south africa"
"260",-75.1652215,39.9525839,"philadelphia, pa, usa"
"261",28.0473051,-26.2041028,"johannesburg, south africa"
"262",-38.5014136,-12.9722184,"salvador - state of bahia, brazil"
"263",-74.0059728,40.7127753,"new york, ny, usa"
"264",-70.7840564,44.4906897,"oxford county, me, usa"
"265",-111.5116469,41.2816391,"wasatch range, united states"
"266",-81.9712719,34.9992469,"800 university way, spartanburg, sc 29303, usa"
"267",-77.1945247,41.2033216,"pennsylvania, usa"
"268",-82.3607965,34.7434066,"steel city, greenville, sc 29605, usa"
"269",-2.2426305,53.4807593,"manchester, uk"
"270",-83.2113192,42.5467012,"birmingham, mi, usa"
"271",-119.4179324,36.778261,"california, usa"
"272",25.5207358,-33.7139247,"port elizabeth, south africa"
"273",28.1262927,-25.9991795,"midrand, south africa"
"274",-73.67694,42.55444,"schodack center, ny 12033, usa"
"275",-77.0368707,38.9071923,"washington, dc, usa"
"276",-113.4909267,53.544389,"edmonton, ab, canada"
"277",-79.3831843,43.653226,"toronto, on, canada"
"278",-94.5785667,39.0997265,"kansas city, mo, usa"
"279",-3.188267,55.953252,"edinburgh, uk"
"280",-106.2800242,43.4113604,"midwest, wy 82643, usa"
"281",-0.8755515,52.2729944,"northamptonshire, uk"
"282",28.0473051,-26.2041028,"johannesburg, south africa"
"283",-95.712891,37.09024,"united states"
"284",-87.7176849,42.0123816,"n, 3534 w touhy ave, skokie, il 60076, usa"
"285",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"286",9.537499,33.886917,"tunisia"
"287",0.262363,52.399539,"ely, uk"
"288",-77.0359737,38.9640712,"6045 16th st nw, washington, dc 20011, usa"
"289",-115.1398296,36.1699412,"las vegas, nv, usa"
"290",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"291",-74.0059728,40.7127753,"new york, ny, usa"
"292",-86.902298,32.3182314,"alabama, usa"
"293",-81.5157535,27.6648274,"florida, usa"
"294",-1.1743197,52.3555177,"england, uk"
"295",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"296",-53.7721755,-29.7030328,"são josé, santa maria - rs, brazil"
"297",-118.9070887,34.1805403,"newbury park, thousand oaks, ca, usa"
"298",-83.1352843,42.4607319,"22801 woodward ave, ferndale, mi 48220, usa"
"299",-72.929624,41.306707,"238 college st, new haven, ct 06510, usa"
"300",-84.3879824,33.7489954,"atlanta, ga, usa"
"301",-106.2800242,43.4113604,"midwest, wy 82643, usa"
"302",-82.907123,40.4172871,"ohio, usa"
"303",-4.629179,55.458564,"ayr, uk"
"304",-43.3907025,-22.9681736,"jacarepaguá, rio de janeiro - state of rio de janeiro, brazil"
"305",-92.1735164,38.5767017,"jefferson city, mo, usa"
"306",-118.40853,33.9415889,"los angeles international airport (lax), 1 world way, los angeles, ca 90045, usa"
"307",-92.3082504,38.9211881,"2505 old 63 s, columbia, mo 65201, usa"
"308",48.0654706,29.2761034,"mishref, kuwait"
"309",-83.086444,40.106374,"7381 cimmaron station, columbus, oh 43235, usa"
"310",-116.9515856,47.7179578,"post falls, id 83854, usa"
"311",-75.6971931,45.4215296,"ottawa, on, canada"
"312",-44.0947303,-22.5077597,"volta redonda - state of rio de janeiro, brazil"
"313",-107.4338866,32.4507852,"co rd a021, deming, nm 88030, usa"
"314",-122.7140548,38.440429,"santa rosa, ca, usa"
"315",29.4486263,-23.8961708,"polokwane, south africa"
"316",-105.7820674,39.5500507,"colorado, usa"
"317",-3.435973,55.378051,"united kingdom"
"318",27.0970475,-26.7145297,"potchefstroom, south africa"
