,lon,lat,address
343,-78.6381787,35.7795897,"raleigh, nc, usa"
344,-78.898619,35.9940329,"durham, nc, usa"
348,-122.2913078,37.8271784,"san francisco bay area, ca, usa"
349,-93.3539268,44.9293924,"3981 zarthan ave s, minneapolis, mn 55416, usa"
350,-82.4734787,36.2942722,"jonesborough, tn 37659, usa"
351,-97.6779842,30.6332618,"georgetown, tx, usa"
353,-71.0475773,42.3381437,"south boston, boston, ma, usa"
354,-122.8670454,45.4942838,"aloha, or, usa"
355,-84.3879824,33.7489954,"atlanta, ga, usa"
356,-72.5198537,42.3732216,"amherst, ma, usa"
358,-94.5785667,39.0997265,"kansas city, mo, usa"
360,-87.6297982,41.8781136,"chicago, il, usa"
362,-85.3863599,40.1933767,"muncie, in, usa"
363,-122.4194155,37.7749295,"san francisco, ca, usa"
365,-95.712891,37.09024,united states
367,-93.6341514,42.0065333,"815 isu c dr, ames, ia 50010, usa"
373,-111.0937311,34.0489281,"arizona, usa"
374,-70.8226541,43.9653889,"new england, usa"
375,-87.6297982,41.8781136,"chicago, il, usa"
377,-122.4194155,37.7749295,"san francisco, ca, usa"
378,-122.2711137,37.8043637,"oakland, ca, usa"
380,-81.724004,41.4196115,"5700 brookpark rd, cleveland, oh 44129, usa"
381,-77.1710914,38.882334,"falls church, va, usa"
382,-84.1051939,33.7123305,"lithonia, ga 30058, usa"
383,-95.712891,37.09024,united states
384,-97.0583681,36.1156071,"stillwater, ok, usa"
385,-96.5991593,32.7667955,"mesquite, tx, usa"
387,-91.9623327,30.9842977,"louisiana, usa"
388,-97.3307658,32.7554883,"fort worth, tx, usa"
390,-95.712891,37.09024,united states
391,-81.5981799,40.707003,"brewster, oh, usa"
392,-81.4735257,28.4720521,"orlando, fl 32819, usa"
394,-122.0307963,36.9741171,"santa cruz, ca, usa"
395,-84.5169757,39.2177925,"finneytown, oh, usa"
397,-75.9652117,40.329537,"wyomissing, pa, usa"
399,-82.907123,40.4172871,"ohio, usa"
400,-73.9464769,40.8115504,"harlem, new york, ny, usa"
402,-73.7836365,40.9073297,"566 main st, new rochelle, ny 10801, usa"
404,-97.7430608,30.267153,"austin, tx, usa"
405,-111.0937311,34.0489281,"arizona, usa"
406,-91.8318334,37.9642529,"missouri, usa"
408,-78.898619,35.9940329,"durham, nc, usa"
409,-87.6297982,41.8781136,"chicago, il, usa"
410,-76.8867008,40.2731911,"harrisburg, pa, usa"
411,-97.7430608,30.267153,"austin, tx, usa"
415,-122.6764815,45.5230622,"portland, or, usa"
417,-121.8946761,36.6002378,"monterey, ca, usa"
423,-94.6858998,46.729553,"minnesota, usa"
424,-73.9849828,40.7517807,"48 w 38th st, new york, ny 10018, usa"
425,-79.0558445,35.9131996,"chapel hill, nc, usa"
427,-95.3698028,29.7604267,"houston, tx, usa"
428,-95.712891,37.09024,united states
429,-87.6297982,41.8781136,"chicago, il, usa"
430,-78.8783689,42.8864468,"buffalo, ny, usa"
431,-105.7820674,39.5500507,"colorado, usa"
432,-69.4454689,45.253783,"maine, usa"
433,-104.9398068,39.6676011,"2720 s colorado blvd #708, denver, co 80222, usa"
